C_CourseID,C_CourseName,C_DepartmentID,C_InstructorID,C_Credits
1063,Course1063,50,6875,3
1064,Course1064,37,5581,4
1065,Course1065,48,8591,1
1066,Course1066,23,24118,2
1067,Course1067,17,9016,4
1068,Course1068,36,132,3
1069,Course1069,69,19764,3
1070,Course1070,63,4253,4
1071,Course1071,2,20011,2
1072,Course1072,6,1597,2
1073,Course1073,20,3291,2
1074,Course1074,73,11238,2
1075,Course1075,26,4030,3
1076,Course1076,17,13399,3
1077,Course1077,57,22503,3
1078,Course1078,12,3869,1
1079,Course1079,51,16347,1
1080,Course1080,48,10566,1
1081,Course1081,27,13875,1
1082,Course1082,41,13468,2
1083,Course1083,76,1461,3
1084,Course1084,2,21846,2
1085,Course1085,58,15205,1
1086,Course1086,23,2135,2
1087,Course1087,20,24421,1
1088,Course1088,40,7614,3
1089,Course1089,10,11770,4
1090,Course1090,57,19506,4
1091,Course1091,79,7206,1
1092,Course1092,53,8204,4
1093,Course1093,14,14506,3
1094,Course1094,4,15691,4
1095,Course1095,67,17339,2
1096,Course1096,1,3040,1
1097,Course1097,81,13264,2
1098,Course1098,70,23378,2
1099,Course1099,10,17161,1
1100,Course1100,52,22081,3
1101,Course1101,12,17389,1
1102,Course1102,55,14448,2
1103,Course1103,26,23502,1
1104,Course1104,24,14193,1
1105,Course1105,41,22758,3
1106,Course1106,23,10930,4
1107,Course1107,65,755,4
1108,Course1108,68,22440,4
1109,Course1109,35,13501,1
1110,Course1110,27,6635,3
1111,Course1111,2,12407,2
1112,Course1112,78,19692,2
1113,Course1113,40,24661,2
1114,Course1114,52,21069,2
1115,Course1115,35,4819,1
1116,Course1116,43,24763,1
1117,Course1117,22,8034,1
1118,Course1118,73,11757,1
1119,Course1119,68,2193,2
1120,Course1120,25,23815,3
1121,Course1121,78,4776,1
1122,Course1122,61,18633,2
1123,Course1123,31,14942,3
1124,Course1124,81,8208,4
1125,Course1125,50,5472,2
1126,Course1126,9,7720,4
1127,Course1127,41,17049,4
1128,Course1128,66,14017,2
1129,Course1129,67,13354,3
1130,Course1130,53,23572,1
1131,Course1131,81,400,4
1132,Course1132,74,10282,2
1133,Course1133,11,1312,4
1134,Course1134,79,13343,1
1135,Course1135,58,19216,3
1136,Course1136,75,8040,4
1137,Course1137,68,15743,2
1138,Course1138,22,784,2
1139,Course1139,7,1954,1
1140,Course1140,54,16402,1
1141,Course1141,28,17114,2
1142,Course1142,15,24199,3
1143,Course1143,7,7350,4
1144,Course1144,52,24875,2
1145,Course1145,31,21897,4
1146,Course1146,63,3236,4
1147,Course1147,28,10950,4
1148,Course1148,30,2127,4
1149,Course1149,58,22171,4
1150,Course1150,18,14627,1
1151,Course1151,19,19661,2
1152,Course1152,58,17047,2
1153,Course1153,31,418,3
1154,Course1154,53,8771,3
1155,Course1155,35,1258,1
1156,Course1156,37,7406,3
1157,Course1157,57,18581,4
1158,Course1158,65,9537,3
1159,Course1159,37,11584,1
1160,Course1160,44,20781,1
1161,Course1161,57,19346,2
1162,Course1162,74,24031,4
1163,Course1163,5,11469,4
1164,Course1164,26,24323,2
1165,Course1165,54,17287,2
1166,Course1166,62,18226,3
1167,Course1167,47,1529,3
1168,Course1168,77,7940,4
1169,Course1169,13,20944,3
1170,Course1170,23,1144,4
1171,Course1171,81,6293,4
1172,Course1172,48,19856,4
1173,Course1173,24,16032,2
1174,Course1174,15,10817,1
1175,Course1175,72,3143,3
1176,Course1176,63,14905,2
1177,Course1177,56,24339,2
1178,Course1178,71,8746,2
1179,Course1179,60,20252,3
1180,Course1180,2,6027,3
1181,Course1181,75,22051,3
1182,Course1182,59,5278,4
1183,Course1183,4,5460,3
1184,Course1184,26,23012,2
1185,Course1185,9,8058,3
1186,Course1186,79,20503,2
1187,Course1187,20,456,3
1188,Course1188,57,7850,4
1189,Course1189,2,10868,4
1190,Course1190,64,3798,3
1191,Course1191,36,16068,2
1192,Course1192,51,17023,2
1193,Course1193,26,13397,1
1194,Course1194,45,8954,3
1195,Course1195,49,10720,1
1196,Course1196,13,2333,2
1197,Course1197,79,2019,2
1198,Course1198,49,11306,1
1199,Course1199,79,4485,4
1200,Course1200,24,11148,3
1201,Course1201,66,15141,4
1202,Course1202,42,6406,3
1203,Course1203,82,21150,3
1204,Course1204,46,404,3
1205,Course1205,25,21337,2
1206,Course1206,17,3442,2
1207,Course1207,83,2975,1
1208,Course1208,31,10627,4
1209,Course1209,12,18791,3
1210,Course1210,10,5421,2
1211,Course1211,23,17896,1
1212,Course1212,44,3266,4
1213,Course1213,53,8160,4
1214,Course1214,45,4390,1
1215,Course1215,53,14967,2
1216,Course1216,2,5653,3
1217,Course1217,57,5597,4
1218,Course1218,70,6608,3
1219,Course1219,16,15591,4
1220,Course1220,68,10708,2
1221,Course1221,40,12108,2
1222,Course1222,50,2211,3
1223,Course1223,69,14391,2
1224,Course1224,41,12043,2
1225,Course1225,9,4120,1
1226,Course1226,29,1342,1
1227,Course1227,30,5097,1
1228,Course1228,12,1052,4
1229,Course1229,25,16863,2
1230,Course1230,62,14720,1
1231,Course1231,66,14418,1
1232,Course1232,27,6096,3
1233,Course1233,68,3865,3
1234,Course1234,22,21170,2
1235,Course1235,20,16119,2
1236,Course1236,8,10047,1
1237,Course1237,83,14099,4
1238,Course1238,3,14899,4
1239,Course1239,44,5776,3
1240,Course1240,53,5520,4
1241,Course1241,44,19552,4
1242,Course1242,42,7119,3
1243,Course1243,6,20541,1
1244,Course1244,73,10274,1
1245,Course1245,43,4763,3
1246,Course1246,46,18976,1
1247,Course1247,6,17211,4
1248,Course1248,63,12770,3
1249,Course1249,37,20908,2
1250,Course1250,27,23567,3
1251,Course1251,19,22806,3
1252,Course1252,57,14381,1
1253,Course1253,24,16853,2
1254,Course1254,74,2318,3
1255,Course1255,82,7816,2
1256,Course1256,55,21116,3
1257,Course1257,27,1263,2
1258,Course1258,29,3354,4
1259,Course1259,73,3439,3
1260,Course1260,22,9733,2
1261,Course1261,15,3307,4
1262,Course1262,39,7227,1
1263,Course1263,40,18940,1
1264,Course1264,1,17311,4
1265,Course1265,26,14860,1
1266,Course1266,59,2707,4
1267,Course1267,22,7248,2
1268,Course1268,82,1231,2
1269,Course1269,78,23610,4
1270,Course1270,56,22455,2
1271,Course1271,66,19638,2
1272,Course1272,73,1062,3
1273,Course1273,31,15198,1
1274,Course1274,30,16234,3
1275,Course1275,65,5794,2
1276,Course1276,7,21345,4
1277,Course1277,73,15510,2
1278,Course1278,21,21851,3
1279,Course1279,81,3139,4
1280,Course1280,40,21632,4
1281,Course1281,10,897,3
1282,Course1282,10,13739,1
1283,Course1283,12,24539,2
1284,Course1284,44,7853,2
1285,Course1285,16,15998,4
1286,Course1286,6,23142,1
1287,Course1287,71,399,1
1288,Course1288,75,15385,4
1289,Course1289,42,12805,1
1290,Course1290,45,21096,4
1291,Course1291,28,24990,4
1292,Course1292,82,10499,2
1293,Course1293,4,2144,1
1294,Course1294,77,1569,1
1295,Course1295,60,1084,3
1296,Course1296,57,15548,1
1297,Course1297,46,22668,4
1298,Course1298,53,21043,3
1299,Course1299,75,11904,1
1300,Course1300,24,10211,1
1301,Course1301,44,13418,4
1302,Course1302,35,16163,3
1303,Course1303,72,18563,1
1304,Course1304,19,3112,1
1305,Course1305,74,2394,1
1306,Course1306,50,22202,3
1307,Course1307,41,16585,2
1308,Course1308,35,18348,4
1309,Course1309,57,15692,2
1310,Course1310,19,3109,4
1311,Course1311,49,9932,1
1312,Course1312,78,20707,3
1313,Course1313,30,15523,4
1314,Course1314,4,18919,3
1315,Course1315,46,5099,3
1316,Course1316,9,15062,1
1317,Course1317,66,21947,3
1318,Course1318,37,17506,1
1319,Course1319,82,8475,1
1320,Course1320,78,16306,4
1321,Course1321,69,11150,1
1322,Course1322,6,10293,3
1323,Course1323,50,6936,4
1324,Course1324,41,3222,4
1325,Course1325,59,8424,2
1326,Course1326,79,23625,2
1327,Course1327,77,5723,3
1328,Course1328,17,2387,4
1329,Course1329,32,1011,1
1330,Course1330,35,13498,1
1331,Course1331,47,58,1
1332,Course1332,30,15461,4
1333,Course1333,24,17220,2
1334,Course1334,12,7547,1
1335,Course1335,20,14553,3
1336,Course1336,37,23334,3
1337,Course1337,32,14740,4
1338,Course1338,44,13059,3
1339,Course1339,26,3935,4
1340,Course1340,35,10763,4
1341,Course1341,8,3003,1
1342,Course1342,81,24235,3
1343,Course1343,82,2868,2
1344,Course1344,39,13072,3
1345,Course1345,43,15118,2
1346,Course1346,57,22752,1
1347,Course1347,12,8739,3
1348,Course1348,53,3674,4
1349,Course1349,55,16413,4
1350,Course1350,14,13136,2
1351,Course1351,9,2444,1
1352,Course1352,30,3191,2
1353,Course1353,80,17020,3
1354,Course1354,45,18162,4
1355,Course1355,53,8896,3
1356,Course1356,80,6292,2
1357,Course1357,40,16678,2
1358,Course1358,14,20778,1
1359,Course1359,15,12329,2
1360,Course1360,79,17342,2
1361,Course1361,72,15666,1
1362,Course1362,48,7360,2
1363,Course1363,39,7882,1
1364,Course1364,63,805,3
1365,Course1365,56,10027,4
1366,Course1366,41,100,3
1367,Course1367,51,10709,2
1368,Course1368,38,6593,3
1369,Course1369,45,8515,1
1370,Course1370,17,4056,3
1371,Course1371,72,11684,1
1372,Course1372,50,18049,3
1373,Course1373,37,5089,2
1374,Course1374,27,9319,1
1375,Course1375,65,18811,1
1376,Course1376,26,15033,4
1377,Course1377,50,20738,2
1378,Course1378,67,19664,1
1379,Course1379,48,6836,2
1380,Course1380,50,6371,2
1381,Course1381,11,23699,4
1382,Course1382,14,18969,3
1383,Course1383,16,11723,1
1384,Course1384,5,18979,4
1385,Course1385,33,251,4
1386,Course1386,69,14434,3
1387,Course1387,22,1467,1
1388,Course1388,19,10731,3
1389,Course1389,74,13004,2
1390,Course1390,37,4262,3
1391,Course1391,63,9549,4
1392,Course1392,65,19531,4
1393,Course1393,9,7919,4
1394,Course1394,16,7594,1
1395,Course1395,65,10714,1
1396,Course1396,51,2304,2
1397,Course1397,14,15168,4
1398,Course1398,5,10014,4
1399,Course1399,60,9788,3
1400,Course1400,62,23002,1
1401,Course1401,33,20065,2
1402,Course1402,41,12660,1
1403,Course1403,52,10188,4
1404,Course1404,26,17736,2
1405,Course1405,68,10976,1
1406,Course1406,83,70,3
1407,Course1407,10,49,1
1408,Course1408,67,6652,2
1409,Course1409,72,22246,1
1410,Course1410,75,12315,3
1411,Course1411,38,24580,3
1412,Course1412,59,24092,2
1413,Course1413,70,12523,4
1414,Course1414,6,18892,3
1415,Course1415,36,11233,4
1416,Course1416,34,14795,2
1417,Course1417,62,2659,3
1418,Course1418,66,8996,3
1419,Course1419,62,19536,1
1420,Course1420,45,13635,1
1421,Course1421,54,20553,3
1422,Course1422,68,24838,2
1423,Course1423,72,12373,4
1424,Course1424,76,7428,1
1425,Course1425,11,8947,1
1426,Course1426,30,11293,1
1427,Course1427,21,8119,2
1428,Course1428,76,5946,4
1429,Course1429,41,14786,1
1430,Course1430,57,19426,3
1431,Course1431,20,17869,4
1432,Course1432,48,21530,3
1433,Course1433,17,1717,2
1434,Course1434,66,9969,3
1435,Course1435,51,14021,3
1436,Course1436,46,16202,4
1437,Course1437,44,16579,2
1438,Course1438,62,15202,3
1439,Course1439,1,1426,4
1440,Course1440,18,22497,4
1441,Course1441,19,15728,2
1442,Course1442,47,14346,4
1443,Course1443,80,7851,3
1444,Course1444,18,1061,3
1445,Course1445,36,4220,2
1446,Course1446,8,3559,4
1447,Course1447,44,5224,1
1448,Course1448,47,11875,1
1449,Course1449,80,23858,2
1450,Course1450,40,10709,4
1451,Course1451,60,18766,4
1452,Course1452,28,10877,3
1453,Course1453,13,19583,4
1454,Course1454,2,7258,4
1455,Course1455,72,14975,1
1456,Course1456,71,738,2
1457,Course1457,25,18135,4
1458,Course1458,44,24339,4
1459,Course1459,37,8945,2
1460,Course1460,44,19440,2
1461,Course1461,38,8899,1
1462,Course1462,41,19246,4
1463,Course1463,15,14305,4
1464,Course1464,64,12144,2
1465,Course1465,4,14084,1
1466,Course1466,56,9145,3
1467,Course1467,12,13528,3
1468,Course1468,1,18812,3
1469,Course1469,8,6549,4
1470,Course1470,30,19518,3
1471,Course1471,83,21567,1
1472,Course1472,30,3422,1
1473,Course1473,77,4429,4
1474,Course1474,58,15142,2
1475,Course1475,78,20271,1
1476,Course1476,5,24033,3
1477,Course1477,13,21340,2
1478,Course1478,64,8766,3
1479,Course1479,41,14537,2
1480,Course1480,19,12511,2
1481,Course1481,39,4748,1
1482,Course1482,3,10012,2
1483,Course1483,18,21883,1
1484,Course1484,14,9945,3
1485,Course1485,77,15101,1
1486,Course1486,32,10031,3
1487,Course1487,27,11824,1
1488,Course1488,12,13614,2
1489,Course1489,28,14740,3
1490,Course1490,33,15497,4
1491,Course1491,66,10325,2
1492,Course1492,4,24474,3
1493,Course1493,51,2190,4
1494,Course1494,60,24129,2
1495,Course1495,14,11081,1
1496,Course1496,1,9835,2
1497,Course1497,74,13183,3
1498,Course1498,83,1005,4
1499,Course1499,30,17111,1
1500,Course1500,83,18050,3
1501,Course1501,25,14691,4
1502,Course1502,27,19953,3
1503,Course1503,34,3609,2
1504,Course1504,38,20086,3
1505,Course1505,16,9526,4
1506,Course1506,53,8551,1
1507,Course1507,62,16193,1
1508,Course1508,66,3792,1
1509,Course1509,42,4169,2
1510,Course1510,33,24155,2
1511,Course1511,61,17614,2
1512,Course1512,80,14293,2
1513,Course1513,14,6906,3
1514,Course1514,43,984,2
1515,Course1515,17,22823,1
1516,Course1516,15,12523,1
1517,Course1517,69,12820,3
1518,Course1518,41,10536,3
1519,Course1519,27,2933,4
1520,Course1520,60,12454,2
1521,Course1521,2,13243,2
1522,Course1522,3,15624,4
1523,Course1523,66,1774,2
1524,Course1524,78,23884,1
1525,Course1525,21,6080,4
1526,Course1526,69,796,1
1527,Course1527,64,9218,3
1528,Course1528,77,3177,2
1529,Course1529,27,28,1
1530,Course1530,32,8233,3
1531,Course1531,2,20842,4
1532,Course1532,50,2545,3
1533,Course1533,36,5999,1
1534,Course1534,74,1163,1
1535,Course1535,41,16770,3
1536,Course1536,34,12346,4
1537,Course1537,24,21441,3
1538,Course1538,77,17950,1
1539,Course1539,4,14314,2
1540,Course1540,21,6053,3
1541,Course1541,76,17320,1
1542,Course1542,67,7082,1
1543,Course1543,75,22335,4
1544,Course1544,30,3631,4
1545,Course1545,61,1953,4
1546,Course1546,17,22828,3
1547,Course1547,83,12426,1
1548,Course1548,78,16270,1
1549,Course1549,44,12191,1
1550,Course1550,12,2177,4
1551,Course1551,44,15977,4
1552,Course1552,54,15889,1
1553,Course1553,46,1184,2
1554,Course1554,5,14988,2
1555,Course1555,12,22535,3
1556,Course1556,83,13553,2
1557,Course1557,45,12893,3
1558,Course1558,39,13422,3
1559,Course1559,63,1018,1
1560,Course1560,58,9358,1
1561,Course1561,60,4377,4
1562,Course1562,68,6917,3
1563,Course1563,53,19522,4
1564,Course1564,52,14543,2
1565,Course1565,53,9494,3
1566,Course1566,16,4791,4
1567,Course1567,54,4133,4
1568,Course1568,31,20312,2
1569,Course1569,20,4924,2
1570,Course1570,29,13636,4
1571,Course1571,76,11148,2
1572,Course1572,76,6130,1
1573,Course1573,15,13369,1
1574,Course1574,46,22495,4
1575,Course1575,40,11193,2
1576,Course1576,54,23712,2
1577,Course1577,26,6935,2
1578,Course1578,37,15585,2
1579,Course1579,1,14986,4
1580,Course1580,52,977,3
1581,Course1581,28,9382,3
1582,Course1582,61,5235,3
1583,Course1583,37,4423,3
1584,Course1584,3,16778,4
1585,Course1585,47,23639,4
1586,Course1586,17,13892,1
1587,Course1587,78,1089,1
1588,Course1588,29,23122,1
1589,Course1589,74,1117,4
1590,Course1590,32,19739,2
1591,Course1591,38,4697,4
1592,Course1592,67,1719,1
1593,Course1593,30,17721,4
1594,Course1594,56,22225,3
1595,Course1595,36,21124,4
1596,Course1596,22,23913,1
1597,Course1597,26,1733,1
1598,Course1598,24,69,3
1599,Course1599,48,14232,2
1600,Course1600,32,6849,1
1601,Course1601,3,8853,1
1602,Course1602,43,14093,2
1603,Course1603,63,3700,1
1604,Course1604,76,16042,2
1605,Course1605,44,14965,4
1606,Course1606,10,3013,4
1607,Course1607,30,3897,3
1608,Course1608,40,15904,2
1609,Course1609,82,20969,2
1610,Course1610,74,17725,3
1611,Course1611,66,14853,3
1612,Course1612,5,5382,3
1613,Course1613,39,18602,1
1614,Course1614,30,1231,4
1615,Course1615,68,2750,3
1616,Course1616,37,13149,2
1617,Course1617,35,21319,4
1618,Course1618,58,11052,3
1619,Course1619,52,14118,1
1620,Course1620,13,22984,3
1621,Course1621,54,23742,1
1622,Course1622,47,3792,3
1623,Course1623,60,23501,1
1624,Course1624,40,8292,3
1625,Course1625,44,5391,3
1626,Course1626,25,2272,3
1627,Course1627,6,6495,3
1628,Course1628,13,11145,4
1629,Course1629,74,7642,4
1630,Course1630,70,1568,4
1631,Course1631,34,17068,1
1632,Course1632,56,20698,2
1633,Course1633,8,1550,4
1634,Course1634,44,13325,4
1635,Course1635,71,13415,3
1636,Course1636,49,433,3
1637,Course1637,74,10095,3
1638,Course1638,11,12651,2
1639,Course1639,67,24002,1
1640,Course1640,74,6470,4
1641,Course1641,22,19130,3
1642,Course1642,65,10483,4
1643,Course1643,39,18614,4
1644,Course1644,70,12126,4
1645,Course1645,19,17248,3
1646,Course1646,42,19434,1
1647,Course1647,9,6832,1
1648,Course1648,38,17114,4
1649,Course1649,26,11330,4
1650,Course1650,20,3597,4
1651,Course1651,39,24604,4
1652,Course1652,56,6739,2
1653,Course1653,31,20146,2
1654,Course1654,30,4677,3
1655,Course1655,9,9975,4
1656,Course1656,17,16431,3
1657,Course1657,73,1316,2
1658,Course1658,18,12475,3
1659,Course1659,31,11054,3
1660,Course1660,22,12398,4
1661,Course1661,61,1721,2
1662,Course1662,18,3794,1
1663,Course1663,31,22963,2
1664,Course1664,27,2129,4
1665,Course1665,56,4616,4
1666,Course1666,15,10190,2
1667,Course1667,40,10635,2
1668,Course1668,41,16046,1
1669,Course1669,30,5424,1
1670,Course1670,72,2771,2
1671,Course1671,80,5908,3
1672,Course1672,79,17612,4
1673,Course1673,46,6069,2
1674,Course1674,27,23540,2
1675,Course1675,9,23503,1
1676,Course1676,12,23205,3
1677,Course1677,75,8430,4
1678,Course1678,48,3306,3
1679,Course1679,48,16298,1
1680,Course1680,23,87,1
1681,Course1681,72,8269,1
1682,Course1682,73,15448,2
1683,Course1683,78,19714,4
1684,Course1684,41,24859,4
1685,Course1685,73,1911,1
1686,Course1686,21,10846,2
1687,Course1687,67,9445,4
1688,Course1688,34,24023,4
1689,Course1689,25,704,2
1690,Course1690,67,8244,2
1691,Course1691,22,17688,1
1692,Course1692,29,13461,2
1693,Course1693,24,24356,3
1694,Course1694,43,14688,3
1695,Course1695,27,20232,3
1696,Course1696,36,3309,2
1697,Course1697,2,24108,4
1698,Course1698,47,9616,4
1699,Course1699,52,17229,4
1700,Course1700,43,11018,2
1701,Course1701,12,1458,1
1702,Course1702,43,3104,1
1703,Course1703,47,24918,1
1704,Course1704,68,14320,1
1705,Course1705,55,19851,4
1706,Course1706,18,22716,1
1707,Course1707,49,21119,3
1708,Course1708,61,14842,1
1709,Course1709,18,7190,1
1710,Course1710,57,5811,1
1711,Course1711,30,19439,3
1712,Course1712,13,14048,1
1713,Course1713,81,21436,4
1714,Course1714,60,19964,2
1715,Course1715,75,843,3
1716,Course1716,36,7335,3
1717,Course1717,49,16637,4
1718,Course1718,16,4545,1
1719,Course1719,55,20082,4
1720,Course1720,25,13950,4
1721,Course1721,81,19392,1
1722,Course1722,79,20449,3
1723,Course1723,47,5580,1
1724,Course1724,12,6845,3
1725,Course1725,18,22579,1
1726,Course1726,10,5717,1
1727,Course1727,21,921,4
1728,Course1728,63,7297,2
1729,Course1729,15,812,1
1730,Course1730,9,15047,1
1731,Course1731,7,19667,3
1732,Course1732,27,23834,3
1733,Course1733,25,5650,3
1734,Course1734,47,15032,1
1735,Course1735,83,16301,3
1736,Course1736,22,20657,4
1737,Course1737,46,817,3
1738,Course1738,44,19250,2
1739,Course1739,73,15798,2
1740,Course1740,69,14002,3
1741,Course1741,3,2376,1
1742,Course1742,78,17654,3
1743,Course1743,57,22940,4
1744,Course1744,18,23317,1
1745,Course1745,25,5099,1
1746,Course1746,69,19130,4
1747,Course1747,23,14096,3
1748,Course1748,18,14338,2
1749,Course1749,75,8047,1
1750,Course1750,79,6658,3
1751,Course1751,57,24118,4
1752,Course1752,10,21172,4
1753,Course1753,12,9620,4
1754,Course1754,34,3688,2
1755,Course1755,4,17924,3
1756,Course1756,21,16259,4
1757,Course1757,13,4409,1
1758,Course1758,2,24646,3
1759,Course1759,53,9266,1
1760,Course1760,15,16785,1
1761,Course1761,62,4544,1
1762,Course1762,39,16267,1
1763,Course1763,54,9435,2
1764,Course1764,51,6048,2
1765,Course1765,77,12490,3
1766,Course1766,47,11413,2
1767,Course1767,73,23473,2
1768,Course1768,29,7191,2
1769,Course1769,49,15464,3
1770,Course1770,35,21792,3
1771,Course1771,58,6528,3
1772,Course1772,39,5696,1
1773,Course1773,60,19653,3
1774,Course1774,6,4987,3
1775,Course1775,69,1365,3
1776,Course1776,21,21590,2
1777,Course1777,19,9791,3
1778,Course1778,1,21417,1
1779,Course1779,69,20803,1
1780,Course1780,55,15997,2
1781,Course1781,34,5008,3
